ID_can,ID_ind,ID_pop,ID_sp,can,ind,pop,sp,dur,df,ci,pn,pr,pl,BS,TE,LAT,LONG
189,5,1,1,40,6,bezerros,Phyllomedusa_nordestina,0.067,2250,2.143,5,74.62686567,0.005,33.42,19.1,-8.29083,-35.76
190,5,1,1,41,6,bezerros,Phyllomedusa_nordestina,0.054,2250,2.317,4,74.07407407,0.00525,33.42,19.1,-8.29083,-35.76
191,5,1,1,42,6,bezerros,Phyllomedusa_nordestina,0.054,2250,2.057,4,74.07407407,0.00525,33.42,19.1,-8.29083,-35.76
192,5,1,1,43,6,bezerros,Phyllomedusa_nordestina,0.053,2250,2.2,4,75.47169811,0.00425,33.42,19.1,-8.29083,-35.76
193,5,1,1,44,6,bezerros,Phyllomedusa_nordestina,0.053,2250,1.789,4,75.47169811,0.005,33.42,19.1,-8.29083,-35.76
194,5,1,1,45,6,bezerros,Phyllomedusa_nordestina,0.07,2250,2.188,5,71.42857143,0.0046,33.42,19.1,-8.29083,-35.76
195,5,1,1,46,6,bezerros,Phyllomedusa_nordestina,0.07,2250,4.643,5,71.42857143,0.0046,33.42,19.1,-8.29083,-35.76
196,5,1,1,47,6,bezerros,Phyllomedusa_nordestina,0.053,2250,2.274,4,75.47169811,0.00525,33.42,19.1,-8.29083,-35.76
197,5,1,1,48,6,bezerros,Phyllomedusa_nordestina,0.05,2250,1.69,4,80,0.0045,33.42,19.1,-8.29083,-35.76
198,5,1,1,49,6,bezerros,Phyllomedusa_nordestina,0.05,2250,11.859,4,80,0.00475,33.42,19.1,-8.29083,-35.76
199,5,1,1,50,6,bezerros,Phyllomedusa_nordestina,0.051,2437.5,2.552,4,78.43137255,0.00525,33.42,19.1,-8.29083,-35.76
200,5,1,1,51,6,bezerros,Phyllomedusa_nordestina,0.056,2250,2.295,4,71.42857143,0.004,33.42,19.1,-8.29083,-35.76
201,5,1,1,52,6,bezerros,Phyllomedusa_nordestina,0.051,2250,3.231,4,78.43137255,0.00475,33.42,19.1,-8.29083,-35.76
202,5,1,1,53,6,bezerros,Phyllomedusa_nordestina,0.056,1875,4.255,4,71.42857143,0.004,33.42,19.1,-8.29083,-35.76
203,5,1,1,54,6,bezerros,Phyllomedusa_nordestina,0.056,2437.5,1.865,4,71.42857143,0.0045,33.42,19.1,-8.29083,-35.76
204,5,1,1,55,6,bezerros,Phyllomedusa_nordestina,0.055,2437.5,2.833,4,72.72727273,0.005,33.42,19.1,-8.29083,-35.76
205,5,1,1,56,6,bezerros,Phyllomedusa_nordestina,0.054,2250,NA,4,74.07407407,0.005,33.42,19.1,-8.29083,-35.76
206,6,1,1,1,7,bezerros,Phyllomedusa_nordestina,0.015,2250,7.601,2,133.3333333,0.007,34.34,21.1,-8.29083,-35.76
207,6,1,1,2,7,bezerros,Phyllomedusa_nordestina,0.015,2250,6.999,2,133.3333333,0.005,34.34,21.1,-8.29083,-35.76
208,6,1,1,3,7,bezerros,Phyllomedusa_nordestina,0.025,2250,82.212,3,120,0.006333333,34.34,21.1,-8.29083,-35.76
209,6,1,1,4,7,bezerros,Phyllomedusa_nordestina,0.032,2250,9.152,3,93.75,0.005666667,34.34,21.1,-8.29083,-35.76
210,6,1,1,5,7,bezerros,Phyllomedusa_nordestina,0.02,2250,5.89,2,100,0.007,34.34,21.1,-8.29083,-35.76
211,6,1,1,6,7,bezerros,Phyllomedusa_nordestina,0.02,2250,7.344,2,100,0.005,34.34,21.1,-8.29083,-35.76
212,6,1,1,7,7,bezerros,Phyllomedusa_nordestina,0.017,2250,73.951,2,117.6470588,0.007,34.34,21.1,-8.29083,-35.76
213,6,1,1,8,7,bezerros,Phyllomedusa_nordestina,0.016,2250,17.553,2,125,0.005,34.34,21.1,-8.29083,-35.76
214,6,1,1,9,7,bezerros,Phyllomedusa_nordestina,0.023,2250,10.714,3,130.4347826,0.005666667,34.34,21.1,-8.29083,-35.76
215,6,1,1,10,7,bezerros,Phyllomedusa_nordestina,0.026,2250,5.508,3,115.3846154,0.006,34.34,21.1,-8.29083,-35.76
216,6,1,1,11,7,bezerros,Phyllomedusa_nordestina,0.021,2250,NA,2,95.23809524,0.006,34.34,21.1,-8.29083,-35.76
217,7,1,1,1,8,bezerros,Phyllomedusa_nordestina,0.053,2250,7.029,4,75.47169811,0.0075,32.94,21.1,-8.29083,-35.76
218,7,1,1,2,8,bezerros,Phyllomedusa_nordestina,0.059,2250,5.073,4,67.79661017,0.0075,32.94,21.1,-8.29083,-35.76
219,7,1,1,3,8,bezerros,Phyllomedusa_nordestina,0.055,2250,5.053,4,72.72727273,0.0075,32.94,21.1,-8.29083,-35.76
220,7,1,1,4,8,bezerros,Phyllomedusa_nordestina,0.056,2250,83.891,4,71.42857143,0.007,32.94,21.1,-8.29083,-35.76
221,7,1,1,5,8,bezerros,Phyllomedusa_nordestina,0.028,2437.5,37.372,3,107.1428571,0.007666667,32.94,21.1,-8.29083,-35.76
222,7,1,1,6,8,bezerros,Phyllomedusa_nordestina,0.056,2250,8.087,4,71.42857143,0.007,32.94,21.1,-8.29083,-35.76
223,7,1,1,7,8,bezerros,Phyllomedusa_nordestina,0.053,2250,7.588,4,75.47169811,0.007,32.94,21.1,-8.29083,-35.76
224,7,1,1,8,8,bezerros,Phyllomedusa_nordestina,0.061,2250,2.927,4,65.57377049,0.0075,32.94,21.1,-8.29083,-35.76
225,7,1,1,9,8,bezerros,Phyllomedusa_nordestina,0.053,2250,3.511,4,75.47169811,0.00725,32.94,21.1,-8.29083,-35.76
226,7,1,1,10,8,bezerros,Phyllomedusa_nordestina,0.054,2250,2.474,4,74.07407407,0.00725,32.94,21.1,-8.29083,-35.76
227,7,1,1,11,8,bezerros,Phyllomedusa_nordestina,0.05,2250,88.956,4,80,0.0075,32.94,21.1,-8.29083,-35.76
228,7,1,1,12,8,bezerros,Phyllomedusa_nordestina,0.026,2250,NA,3,115.3846154,0.006333333,32.94,21.1,-8.29083,-35.76
229,8,1,1,1,9,bezerros,Phyllomedusa_nordestina,0.019,2250,143.54,3,157.8947368,0.004333333,34.05,19.5,-8.29083,-35.76
230,8,1,1,2,9,bezerros,Phyllomedusa_nordestina,0.023,2437.5,17.405,3,130.4347826,0.003666667,34.05,19.5,-8.29083,-35.76
231,8,1,1,3,9,bezerros,Phyllomedusa_nordestina,0.019,2437.5,8.043,3,157.8947368,0.004333333,34.05,19.5,-8.29083,-35.76
232,8,1,1,4,9,bezerros,Phyllomedusa_nordestina,0.022,2437.5,5.998,3,136.3636364,0.003666667,34.05,19.5,-8.29083,-35.76
233,8,1,1,5,9,bezerros,Phyllomedusa_nordestina,0.02,2437.5,3.97,3,150,0.004,34.05,19.5,-8.29083,-35.76
234,8,1,1,6,9,bezerros,Phyllomedusa_nordestina,0.02,2437.5,6.29,3,150,0.004,34.05,19.5,-8.29083,-35.76
235,8,1,1,7,9,bezerros,Phyllomedusa_nordestina,0.023,2437.5,6.695,3,130.4347826,0.003666667,34.05,19.5,-8.29083,-35.76
236,8,1,1,8,9,bezerros,Phyllomedusa_nordestina,0.021,2250,NA,3,142.8571429,0.004,34.05,19.5,-8.29083,-35.76
237,9,1,1,1,10,bezerros,Phyllomedusa_nordestina,0.063,2250,2.106,5,79.36507937,0.001923538,38.12,19.8,-8.29083,-35.76
238,9,1,1,2,10,bezerros,Phyllomedusa_nordestina,0.063,2250,6.508,5,79.36507937,0.001341641,38.12,19.8,-8.29083,-35.76
239,9,1,1,3,10,bezerros,Phyllomedusa_nordestina,0.042,2250,2.629,4,95.23809524,0.000957427,38.12,19.8,-8.29083,-35.76
240,9,1,1,4,10,bezerros,Phyllomedusa_nordestina,0.061,2250,1.49,5,81.96721311,0.00148324,38.12,19.8,-8.29083,-35.76
241,9,1,1,5,10,bezerros,Phyllomedusa_nordestina,0.065,2250,1.976,5,76.92307692,0.00130384,38.12,19.8,-8.29083,-35.76
242,9,1,1,6,10,bezerros,Phyllomedusa_nordestina,0.065,2250,2.345,5,76.92307692,0.001581139,38.12,19.8,-8.29083,-35.76
243,9,1,1,7,10,bezerros,Phyllomedusa_nordestina,0.06,2250,2.146,5,83.33333333,0.00148324,38.12,19.8,-8.29083,-35.76
244,9,1,1,8,10,bezerros,Phyllomedusa_nordestina,0.061,2250,1.779,5,81.96721311,0.001224745,38.12,19.8,-8.29083,-35.76
245,9,1,1,9,10,bezerros,Phyllomedusa_nordestina,0.058,2250,2.719,5,86.20689655,0.00083666,38.12,19.8,-8.29083,-35.76
246,9,1,1,10,10,bezerros,Phyllomedusa_nordestina,0.062,2250,1.679,5,80.64516129,0.001581139,38.12,19.8,-8.29083,-35.76
247,9,1,1,11,10,bezerros,Phyllomedusa_nordestina,0.061,2250,1.986,5,81.96721311,0.00083666,38.12,19.8,-8.29083,-35.76
248,9,1,1,12,10,bezerros,Phyllomedusa_nordestina,0.061,2250,1.812,5,81.96721311,0.00130384,38.12,19.8,-8.29083,-35.76
249,9,1,1,13,10,bezerros,Phyllomedusa_nordestina,0.059,2250,1.496,5,84.74576271,0.00130384,38.12,19.8,-8.29083,-35.76
250,9,1,1,14,10,bezerros,Phyllomedusa_nordestina,0.058,2250,1.594,5,86.20689655,0.000894427,38.12,19.8,-8.29083,-35.76
251,9,1,1,15,10,bezerros,Phyllomedusa_nordestina,0.058,2250,2.734,5,86.20689655,0.000547723,38.12,19.8,-8.29083,-35.76
252,9,1,1,16,10,bezerros,Phyllomedusa_nordestina,0.056,2250,NA,5,89.28571429,0.001581139,38.12,19.8,-8.29083,-35.76
253,10,2,1,1,1,cuite,Phyllomedusa_nordestina,0.025,2250,44.954,4,160,0.006,31.27,21,-6.49122,-36.15782
254,10,2,1,2,1,cuite,Phyllomedusa_nordestina,0.022,2062.5,3.368,3,136.3636364,0.006,31.27,21,-6.49122,-36.15782
255,10,2,1,3,1,cuite,Phyllomedusa_nordestina,0.021,2250,18.664,3,142.8571429,0.005666667,31.27,21,-6.49122,-36.15782
256,10,2,1,4,1,cuite,Phyllomedusa_nordestina,0.026,2062.5,18.613,4,153.8461538,0.004,31.27,21,-6.49122,-36.15782
257,10,2,1,5,1,cuite,Phyllomedusa_nordestina,0.018,2062.5,57.054,3,166.6666667,0.005333333,31.27,21,-6.49122,-36.15782
258,10,2,1,6,1,cuite,Phyllomedusa_nordestina,0.024,2062.5,29.916,3,125,0.005333333,31.27,21,-6.49122,-36.15782
259,10,2,1,7,1,cuite,Phyllomedusa_nordestina,0.031,2250,27.777,5,161.2903226,0.008,31.27,21,-6.49122,-36.15782
260,10,2,1,8,1,cuite,Phyllomedusa_nordestina,0.029,2062.5,32.233,4,137.9310345,0.004,31.27,21,-6.49122,-36.15782
261,10,2,1,9,1,cuite,Phyllomedusa_nordestina,0.028,2062.5,8.609,4,142.8571429,0.008,31.27,21,-6.49122,-36.15782
262,10,2,1,10,1,cuite,Phyllomedusa_nordestina,0.028,2062.5,NA,4,142.8571429,0.005,31.27,21,-6.49122,-36.15782
263,11,2,1,1,2,cuite,Phyllomedusa_nordestina,0.02,2062.5,2.22,3,150,0.004333333,32.35,21.4,-6.49122,-36.15782
264,11,2,1,2,2,cuite,Phyllomedusa_nordestina,0.021,1875,2.293,3,142.8571429,0.004,32.35,21.4,-6.49122,-36.15782
265,11,2,1,3,2,cuite,Phyllomedusa_nordestina,0.018,1875,2.206,3,166.6666667,0.003666667,32.35,21.4,-6.49122,-36.15782
266,11,2,1,4,2,cuite,Phyllomedusa_nordestina,0.021,1875,60.716,3,142.8571429,0.005333333,32.35,21.4,-6.49122,-36.15782
267,11,2,1,5,2,cuite,Phyllomedusa_nordestina,0.02,1875,10.19,3,150,0.005,32.35,21.4,-6.49122,-36.15782
268,11,2,1,6,2,cuite,Phyllomedusa_nordestina,0.02,2062.5,4.006,3,150,0.004333333,32.35,21.4,-6.49122,-36.15782
269,11,2,1,7,2,cuite,Phyllomedusa_nordestina,0.014,1875,5.227,2,142.8571429,0.004,32.35,21.4,-6.49122,-36.15782
270,11,2,1,8,2,cuite,Phyllomedusa_nordestina,0.02,2062.5,2.44,3,150,0.004333333,32.35,21.4,-6.49122,-36.15782
271,11,2,1,9,2,cuite,Phyllomedusa_nordestina,0.022,2062.5,2.618,3,136.3636364,0.005,32.35,21.4,-6.49122,-36.15782
272,11,2,1,10,2,cuite,Phyllomedusa_nordestina,0.021,1875,4.304,3,142.8571429,0.005,32.35,21.4,-6.49122,-36.15782
273,11,2,1,11,2,cuite,Phyllomedusa_nordestina,0.021,1875,3.025,3,142.8571429,0.004,32.35,21.4,-6.49122,-36.15782
274,11,2,1,12,2,cuite,Phyllomedusa_nordestina,0.021,1875,2.432,3,142.8571429,0.004333333,32.35,21.4,-6.49122,-36.15782
275,11,2,1,13,2,cuite,Phyllomedusa_nordestina,0.02,2062.5,110.115,3,150,0.004666667,32.35,21.4,-6.49122,-36.15782
276,11,2,1,14,2,cuite,Phyllomedusa_nordestina,0.014,2062.5,24.717,2,142.8571429,0.005,32.35,21.4,-6.49122,-36.15782
277,11,2,1,15,2,cuite,Phyllomedusa_nordestina,0.02,1875,3.329,3,150,0.004666667,32.35,21.4,-6.49122,-36.15782
278,11,2,1,16,2,cuite,Phyllomedusa_nordestina,0.023,2062.5,2.027,3,130.4347826,0.004666667,32.35,21.4,-6.49122,-36.15782
279,11,2,1,17,2,cuite,Phyllomedusa_nordestina,0.024,1875,2.576,3,125,0.004666667,32.35,21.4,-6.49122,-36.15782
280,11,2,1,18,2,cuite,Phyllomedusa_nordestina,0.021,2062.5,2.268,3,142.8571429,0.004666667,32.35,21.4,-6.49122,-36.15782
281,11,2,1,19,2,cuite,Phyllomedusa_nordestina,0.017,2062.5,2.144,3,176.4705882,0.004333333,32.35,21.4,-6.49122,-36.15782
282,11,2,1,20,2,cuite,Phyllomedusa_nordestina,0.022,1875,2.782,3,136.3636364,0.004666667,32.35,21.4,-6.49122,-36.15782
283,11,2,1,21,2,cuite,Phyllomedusa_nordestina,0.021,2062.5,2.51,3,142.8571429,0.005,32.35,21.4,-6.49122,-36.15782
284,11,2,1,22,2,cuite,Phyllomedusa_nordestina,0.021,1875,3.22,3,142.8571429,0.004333333,32.35,21.4,-6.49122,-36.15782
285,11,2,1,23,2,cuite,Phyllomedusa_nordestina,0.022,2062.5,2.587,3,136.3636364,0.005333333,32.35,21.4,-6.49122,-36.15782
286,11,2,1,24,2,cuite,Phyllomedusa_nordestina,0.02,1875,NA,3,150,0.005,32.35,21.4,-6.49122,-36.15782
287,12,2,1,1,3,cuite,Phyllomedusa_nordestina,0.024,1875,5.674,3,125,0.007,36.6,21.4,-6.49122,-36.15782
288,12,2,1,2,3,cuite,Phyllomedusa_nordestina,0.022,1875,133.062,3,136.3636364,0.006333333,36.6,21.4,-6.49122,-36.15782
289,12,2,1,3,3,cuite,Phyllomedusa_nordestina,0.022,1875,7.013,3,136.3636364,0.004666667,36.6,21.4,-6.49122,-36.15782
290,12,2,1,4,3,cuite,Phyllomedusa_nordestina,0.025,1875,4.125,3,120,0.006666667,36.6,21.4,-6.49122,-36.15782
291,12,2,1,5,3,cuite,Phyllomedusa_nordestina,0.02,1875,4.186,3,150,0.004666667,36.6,21.4,-6.49122,-36.15782
292,12,2,1,6,3,cuite,Phyllomedusa_nordestina,0.023,1875,3.089,3,130.4347826,0.004666667,36.6,21.4,-6.49122,-36.15782
293,12,2,1,7,3,cuite,Phyllomedusa_nordestina,0.021,1875,2.316,3,142.8571429,0.005,36.6,21.4,-6.49122,-36.15782
294,12,2,1,8,3,cuite,Phyllomedusa_nordestina,0.021,1875,NA,3,142.8571429,0.005333333,36.6,21.4,-6.49122,-36.15782
295,12,2,1,9,3,cuite,Phyllomedusa_nordestina,0.022,1875,3.901,3,136.3636364,0.005,36.6,21.4,-6.49122,-36.15782
296,12,2,1,10,3,cuite,Phyllomedusa_nordestina,0.022,2062.5,3.087,3,136.3636364,0.004333333,36.6,21.4,-6.49122,-36.15782
297,12,2,1,11,3,cuite,Phyllomedusa_nordestina,0.021,2062.5,4.587,3,142.8571429,0.005,36.6,21.4,-6.49122,-36.15782
298,12,2,1,12,3,cuite,Phyllomedusa_nordestina,0.023,1875,2.84,3,130.4347826,0.005666667,36.6,21.4,-6.49122,-36.15782
299,12,2,1,13,3,cuite,Phyllomedusa_nordestina,0.022,1875,161.751,3,136.3636364,0.005,36.6,21.4,-6.49122,-36.15782
300,12,2,1,14,3,cuite,Phyllomedusa_nordestina,0.023,1875,8.957,3,130.4347826,0.005333333,36.6,21.4,-6.49122,-36.15782
301,12,2,1,15,3,cuite,Phyllomedusa_nordestina,0.023,1875,61.005,3,130.4347826,0.005333333,36.6,21.4,-6.49122,-36.15782
302,12,2,1,16,3,cuite,Phyllomedusa_nordestina,0.021,1875,8.352,3,142.8571429,0.005333333,36.6,21.4,-6.49122,-36.15782
303,12,2,1,17,3,cuite,Phyllomedusa_nordestina,0.022,2062.5,3.568,3,136.3636364,0.005333333,36.6,21.4,-6.49122,-36.15782
304,12,2,1,18,3,cuite,Phyllomedusa_nordestina,0.022,1875,NA,3,136.3636364,0.004666667,36.6,21.4,-6.49122,-36.15782
305,12,2,1,1,4,cuite,Phyllomedusa_nordestina,0.044,2062.5,1.638,4,90.90909091,0.00425,NA,22.3,-6.49122,-36.15782
306,12,2,1,2,4,cuite,Phyllomedusa_nordestina,0.039,2062.5,1.406,4,102.5641026,0.0045,NA,22.3,-6.49122,-36.15782
307,12,2,1,3,4,cuite,Phyllomedusa_nordestina,0.042,2062.5,2.693,4,95.23809524,0.004,NA,22.3,-6.49122,-36.15782
308,12,2,1,4,4,cuite,Phyllomedusa_nordestina,0.039,2062.5,3.195,4,102.5641026,0.004,NA,22.3,-6.49122,-36.15782
309,12,2,1,5,4,cuite,Phyllomedusa_nordestina,0.042,2062.5,2.95,4,95.23809524,0.0035,NA,22.3,-6.49122,-36.15782
310,12,2,1,6,4,cuite,Phyllomedusa_nordestina,0.018,1875,NA,3,166.6666667,0.004333333,NA,22.3,-6.49122,-36.15782
311,13,2,1,1,5,cuite,Phyllomedusa_nordestina,0.019,2062.5,4.543,3,157.8947368,0.003,30.3,20.7,-6.49122,-36.15782
312,13,2,1,2,5,cuite,Phyllomedusa_nordestina,0.019,2062.5,4.757,3,157.8947368,0.002666667,30.3,20.7,-6.49122,-36.15782
313,13,2,1,3,5,cuite,Phyllomedusa_nordestina,0.02,2250,3.467,3,150,0.003666667,30.3,20.7,-6.49122,-36.15782
314,13,2,1,4,5,cuite,Phyllomedusa_nordestina,0.019,2062.5,2.705,3,157.8947368,0.003333333,30.3,20.7,-6.49122,-36.15782
315,13,2,1,5,5,cuite,Phyllomedusa_nordestina,0.018,2062.5,NA,3,166.6666667,0.003,30.3,20.7,-6.49122,-36.15782
316,13,2,1,6,5,cuite,Phyllomedusa_nordestina,0.023,1875,5.654,3,130.4347826,0.004333333,30.3,20.7,-6.49122,-36.15782
317,13,2,1,7,5,cuite,Phyllomedusa_nordestina,0.021,2062.5,4.577,3,142.8571429,0.003333333,30.3,20.7,-6.49122,-36.15782
318,13,2,1,8,5,cuite,Phyllomedusa_nordestina,0.019,1875,3.47,3,157.8947368,0.003,30.3,20.7,-6.49122,-36.15782
319,13,2,1,9,5,cuite,Phyllomedusa_nordestina,0.021,2062.5,2.153,3,142.8571429,0.004333333,30.3,20.7,-6.49122,-36.15782
320,13,2,1,10,5,cuite,Phyllomedusa_nordestina,0.019,2062.5,1.954,3,157.8947368,0.003333333,30.3,20.7,-6.49122,-36.15782
321,13,2,1,11,5,cuite,Phyllomedusa_nordestina,0.02,1875,NA,3,150,0.004,30.3,20.7,-6.49122,-36.15782
322,14,2,1,1,6,cuite,Phyllomedusa_nordestina,0.019,1875,35.33,3,157.8947368,0.004333333,32.45,20.7,-6.49122,-36.15782
323,14,2,1,2,6,cuite,Phyllomedusa_nordestina,0.021,2250,9.847,3,142.8571429,0.005,32.45,20.7,-6.49122,-36.15782
324,14,2,1,3,6,cuite,Phyllomedusa_nordestina,0.021,2250,5.566,3,142.8571429,0.005,32.45,20.7,-6.49122,-36.15782
325,14,2,1,4,6,cuite,Phyllomedusa_nordestina,0.019,2250,5.953,3,157.8947368,0.004666667,32.45,20.7,-6.49122,-36.15782
326,14,2,1,5,6,cuite,Phyllomedusa_nordestina,0.019,2250,3.931,3,157.8947368,0.004333333,32.45,20.7,-6.49122,-36.15782
327,14,2,1,6,6,cuite,Phyllomedusa_nordestina,0.019,2250,4.102,3,157.8947368,0.004,32.45,20.7,-6.49122,-36.15782
328,14,2,1,7,6,cuite,Phyllomedusa_nordestina,0.019,2250,4.08,3,157.8947368,0.005,32.45,20.7,-6.49122,-36.15782
329,14,2,1,8,6,cuite,Phyllomedusa_nordestina,0.02,2250,150.686,3,150,0.005333333,32.45,20.7,-6.49122,-36.15782
330,14,2,1,9,6,cuite,Phyllomedusa_nordestina,0.039,2250,7.283,4,102.5641026,0.00475,32.45,20.7,-6.49122,-36.15782
331,14,2,1,10,6,cuite,Phyllomedusa_nordestina,0.029,2250,5.239,4,137.9310345,0.004,32.45,20.7,-6.49122,-36.15782
332,14,2,1,11,6,cuite,Phyllomedusa_nordestina,0.023,2250,3.708,3,130.4347826,0.005666667,32.45,20.7,-6.49122,-36.15782
333,14,2,1,12,6,cuite,Phyllomedusa_nordestina,0.021,2250,3.178,3,142.8571429,0.005,32.45,20.7,-6.49122,-36.15782
334,14,2,1,13,6,cuite,Phyllomedusa_nordestina,0.021,2250,2.564,3,142.8571429,0.005,32.45,20.7,-6.49122,-36.15782
335,14,2,1,14,6,cuite,Phyllomedusa_nordestina,0.04,2250,NA,4,100,0.005,32.45,20.7,-6.49122,-36.15782
336,15,2,1,1,7,cuite,Phyllomedusa_nordestina,0.026,1875,3.899,3,115.3846154,0.006,32.69,20.3,-6.49122,-36.15782
337,15,2,1,2,7,cuite,Phyllomedusa_nordestina,0.026,2062.5,3.983,3,115.3846154,0.003666667,32.69,20.3,-6.49122,-36.15782
338,15,2,1,3,7,cuite,Phyllomedusa_nordestina,0.022,2062.5,NA,3,136.3636364,0.005333333,32.69,20.3,-6.49122,-36.15782
339,15,2,1,4,7,cuite,Phyllomedusa_nordestina,0.014,1875,4.66,2,142.8571429,0.003,32.69,20.3,-6.49122,-36.15782
340,15,2,1,5,7,cuite,Phyllomedusa_nordestina,0.023,1875,4.452,3,130.4347826,0.003333333,32.69,20.3,-6.49122,-36.15782
341,15,2,1,6,7,cuite,Phyllomedusa_nordestina,0.023,2062.5,3.848,3,130.4347826,0.003666667,32.69,20.3,-6.49122,-36.15782
342,15,2,1,7,7,cuite,Phyllomedusa_nordestina,0.024,2062.5,NA,3,125,0.005666667,32.69,20.3,-6.49122,-36.15782
343,16,2,1,1,8,cuite,Phyllomedusa_nordestina,0.059,1875,9.159,4,67.79661017,0.00425,35.41,20.3,-6.49122,-36.15782
344,16,2,1,2,8,cuite,Phyllomedusa_nordestina,0.026,2062.5,239.497,3,115.3846154,0.006333333,35.41,20.3,-6.49122,-36.15782
345,16,2,1,3,8,cuite,Phyllomedusa_nordestina,0.028,2062.5,NA,3,107.1428571,0.006,35.41,20.3,-6.49122,-36.15782
346,16,2,1,4,8,cuite,Phyllomedusa_nordestina,0.032,2062.5,12.223,4,125,0.003,35.41,20.3,-6.49122,-36.15782
347,16,2,1,5,8,cuite,Phyllomedusa_nordestina,0.039,1875,31.531,4,102.5641026,0.006,35.41,20.3,-6.49122,-36.15782
348,16,2,1,6,8,cuite,Phyllomedusa_nordestina,0.024,1875,11.139,3,125,0.005666667,35.41,20.3,-6.49122,-36.15782
349,16,2,1,7,8,cuite,Phyllomedusa_nordestina,0.023,1875,6.03,3,130.4347826,0.005666667,35.41,20.3,-6.49122,-36.15782
350,16,2,1,8,8,cuite,Phyllomedusa_nordestina,0.053,1875,8.739,4,75.47169811,0.006,35.41,20.3,-6.49122,-36.15782
351,16,2,1,9,8,cuite,Phyllomedusa_nordestina,0.065,1875,NA,4,61.53846154,0.00675,35.41,20.3,-6.49122,-36.15782
352,16,2,1,10,8,cuite,Phyllomedusa_nordestina,0.048,1875,3.551,4,83.33333333,0.0035,35.41,20.3,-6.49122,-36.15782
353,16,2,1,11,8,cuite,Phyllomedusa_nordestina,0.057,1875,3.324,4,70.1754386,0.00425,35.41,20.3,-6.49122,-36.15782
354,16,2,1,12,8,cuite,Phyllomedusa_nordestina,0.044,1875,119.335,4,90.90909091,0.00375,35.41,20.3,-6.49122,-36.15782
355,16,2,1,13,8,cuite,Phyllomedusa_nordestina,0.021,1875,NA,3,142.8571429,0.003666667,35.41,20.3,-6.49122,-36.15782
356,17,3,1,1,1,estancia,Phyllomedusa_nordestina,0.041,1875,4.752,4,97.56097561,0.004,29.78,22.2,-11.24581,-37.46357
357,17,3,1,2,1,estancia,Phyllomedusa_nordestina,0.043,2062.5,3.618,4,93.02325581,0.00375,29.78,22.2,-11.24581,-37.46357
358,17,3,1,3,1,estancia,Phyllomedusa_nordestina,0.039,2062.5,3.106,4,102.5641026,0.004,29.78,22.2,-11.24581,-37.46357
359,17,3,1,4,1,estancia,Phyllomedusa_nordestina,0.039,2062.5,2.519,4,102.5641026,0.004,29.78,22.2,-11.24581,-37.46357
360,17,3,1,5,1,estancia,Phyllomedusa_nordestina,0.04,2062.5,31.717,4,100,0.00475,29.78,22.2,-11.24581,-37.46357
361,17,3,1,6,1,estancia,Phyllomedusa_nordestina,0.021,2062.5,3.069,3,142.8571429,0.004666667,29.78,22.2,-11.24581,-37.46357
362,17,3,1,7,1,estancia,Phyllomedusa_nordestina,0.044,1875,2.417,4,90.90909091,0.00425,29.78,22.2,-11.24581,-37.46357
363,17,3,1,8,1,estancia,Phyllomedusa_nordestina,0.041,2062.5,2.991,4,97.56097561,0.0045,29.78,22.2,-11.24581,-37.46357
364,17,3,1,9,1,estancia,Phyllomedusa_nordestina,0.038,2062.5,2.609,4,105.2631579,0.004,29.78,22.2,-11.24581,-37.46357
365,17,3,1,10,1,estancia,Phyllomedusa_nordestina,0.04,1875,2.108,4,100,0.00525,29.78,22.2,-11.24581,-37.46357
366,17,3,1,11,1,estancia,Phyllomedusa_nordestina,0.039,1875,2.796,4,102.5641026,0.0045,29.78,22.2,-11.24581,-37.46357
367,17,3,1,12,1,estancia,Phyllomedusa_nordestina,0.056,2062.5,35.298,5,89.28571429,0.004,29.78,22.2,-11.24581,-37.46357
368,17,3,1,13,1,estancia,Phyllomedusa_nordestina,0.04,1875,2.794,4,100,0.0045,29.78,22.2,-11.24581,-37.46357
369,17,3,1,14,1,estancia,Phyllomedusa_nordestina,0.039,1875,2.303,4,102.5641026,0.00475,29.78,22.2,-11.24581,-37.46357
370,17,3,1,15,1,estancia,Phyllomedusa_nordestina,0.041,1875,2.115,4,97.56097561,0.0045,29.78,22.2,-11.24581,-37.46357
371,17,3,1,16,1,estancia,Phyllomedusa_nordestina,0.038,1875,2.05,4,105.2631579,0.0045,29.78,22.2,-11.24581,-37.46357
372,17,3,1,17,1,estancia,Phyllomedusa_nordestina,0.057,2062.5,1.951,5,87.71929825,0.0046,29.78,22.2,-11.24581,-37.46357
373,17,3,1,18,1,estancia,Phyllomedusa_nordestina,0.053,1875,23.393,4,75.47169811,0.006,29.78,22.2,-11.24581,-37.46357
374,17,3,1,19,1,estancia,Phyllomedusa_nordestina,0.049,2062.5,95.434,4,81.63265306,0.00425,29.78,22.2,-11.24581,-37.46357
375,17,3,1,20,1,estancia,Phyllomedusa_nordestina,0.057,1875,3.576,4,70.1754386,0.0045,29.78,22.2,-11.24581,-37.46357
376,17,3,1,21,1,estancia,Phyllomedusa_nordestina,0.044,1875,2.694,4,90.90909091,0.00425,29.78,22.2,-11.24581,-37.46357
